id,name,postcode,address,rating,reviewCount,category,lat,lng,bezirkId,bezirkName,hasDefamationNotice,removedMin,removedMax,removedEstimate,deletionRatioPct,realRatingAdjusted,removedText,url,readAt,placeState,status,error
0x479f594614e9a403:0x4ba3698d0b86da81,Restaurant Yummy Yummy,90471,"Breslauer Str. 396, 90471 Nürnberg",4.6,537,Asiatisch,49.4009284,11.126708,37,Langwasser Südwest,false,None,None,None,None,None,None,https://www.google.com/maps/place/Restaurant+Yummy+Yummy/data=!4m7!3m6!1s0x479f594614e9a403:0x4ba3698d0b86da81!8m2!3d49.4009284!4d11.126708!16s%2Fg%2F11jslth6d7!19sChIJA6TpFEZZn0cRgdqGC41po0s?authuser=0&hl=de&rclk=1,2026-05-02T13:59:06Z,active,success,None
0x479f59ee1bf5c5f1:0x7044d640595d12e0,Schaschlik Imbiss,90471,"Wettersteinstraße 35, 90471 Nürnberg",4.9,2566,Imbiss,49.4115251,11.1204605,32,Langwasser Nordwest,false,None,None,None,None,None,None,https://www.google.com/maps/place/Schaschlik+Imbiss/data=!4m7!3m6!1s0x479f59ee1bf5c5f1:0x7044d640595d12e0!8m2!3d49.4115251!4d11.1204605!16s%2Fg%2F11c6w10sw4!19sChIJ8cX1G-5Zn0cR4BJdWUDWRHA?authuser=0&hl=de&rclk=1,2026-05-02T13:45:26Z,active,success,None
0x479f59df8e9aa919:0xaad7d53dc6754d86,Tangram,90471,"Münchener Str. 283, 90471 Nürnberg",4.2,5,Restaurant,49.4240169,11.1069218,30,Dutzendteich,false,None,None,None,None,None,None,https://www.google.com/maps/place/Tangram/data=!4m7!3m6!1s0x479f59df8e9aa919:0xaad7d53dc6754d86!8m2!3d49.4240169!4d11.1069218!16s%2Fg%2F1tkv8rwp!19sChIJGamajt9Zn0cRhk11xj3V16o?authuser=0&hl=de&rclk=1,2026-05-02T14:02:47Z,active,success,None
0x479f59498e5b74cd:0xddee7ec3a03f41f5,Trattoria Nandaliya,90471,"Wettersteinstraße 53, 90471 Nürnberg",4.6,16,Restaurant,49.4111573,11.1204061,32,Langwasser Nordwest,false,None,None,None,None,None,None,https://www.google.com/maps/place/Trattoria+Nandaliya/data=!4m7!3m6!1s0x479f59498e5b74cd:0xddee7ec3a03f41f5!8m2!3d49.4111573!4d11.1204061!16s%2Fg%2F11vxvndsgy!19sChIJzXRbjklZn0cR9UE_oMN-7t0?authuser=0&hl=de&rclk=1,2026-05-02T14:05:12Z,temporarily_closed,success,None
0x479f59000d1fe4d9:0xe1782f823cf86b6d,Waffle Amore,90471,"Wettersteinstraße 53, 90471 Nürnberg",4.9,95,Restaurant,49.4110617,11.1202675,32,Langwasser Nordwest,false,None,None,None,None,None,None,https://www.google.com/maps/place/Waffle+Amore/data=!4m7!3m6!1s0x479f59000d1fe4d9:0xe1782f823cf86b6d!8m2!3d49.4110617!4d11.1202675!16s%2Fg%2F11wmz1zzfw!19sChIJ2eQfDQBZn0cRbWv4PIIveOE?authuser=0&hl=de&rclk=1,2026-05-02T14:01:42Z,active,success,None
0x479f5a24c6c3a6f1:0x62f64f757d9729d3,Zollhaus Biergarten,90471,"Am Zollhaus 150, 90471 Nürnberg",4,1975,Bar,49.3906065,11.1289186,37,Langwasser Südwest,false,None,None,None,None,None,None,https://www.google.com/maps/place/Zollhaus+Biergarten/data=!4m7!3m6!1s0x479f5a24c6c3a6f1:0x62f64f757d9729d3!8m2!3d49.3906065!4d11.1289186!16s%2Fg%2F1yfdrmr5p!19sChIJ8abDxiRan0cR0ymXfXVP9mI?authuser=0&hl=de&rclk=1,2026-05-02T13:36:59Z,active,success,None
0x479f598b79d1aa9b:0xe212f143fc604f2f,Zum Fritten-Kalle,90471,"Alfred-Hensel-Weg 90, 90471 Nürnberg",4.7,121,Restaurant,49.4251583,11.1139142,30,Dutzendteich,false,None,None,None,None,None,None,https://www.google.com/maps/place/Zum+Fritten-Kalle/data=!4m7!3m6!1s0x479f598b79d1aa9b:0xe212f143fc604f2f!8m2!3d49.4251583!4d11.1139142!16s%2Fg%2F11h7t7z78t!19sChIJm6rReYtZn0cRL09g_EPxEuI?authuser=0&hl=de&rclk=1,2026-05-02T13:42:10Z,active,success,None
0x479f59c60c60040b:0xe1616d7946b7e5a9,s´Gärtla,90471,"Beuthener Str. 19, 90471 Nürnberg",3.9,25,Restaurant,49.42975,11.1294,95,Zerzabelshof,false,None,None,None,None,None,None,https://www.google.com/maps/place/s%C2%B4G%C3%A4rtla/data=!4m7!3m6!1s0x479f59c60c60040b:0xe1616d7946b7e5a9!8m2!3d49.42975!4d11.1294!16s%2Fg%2F1q5gpp29n!19sChIJCwRgDMZZn0cRqeW3RnltYeE?authuser=0&hl=de&rclk=1,2026-05-02T14:02:22Z,active,success,None
0x479f5987e8d0849d:0xee3a7d3e598a0785,ARVE Gourmetrestaurant,90473,"Görlitzer Str. 51, 90473 Nürnberg",4.7,38,Restaurant,49.4002778,11.1377778,37,Langwasser Südwest,false,None,None,None,None,None,None,https://www.google.com/maps/place/ARVE+Gourmetrestaurant/data=!4m7!3m6!1s0x479f5987e8d0849d:0xee3a7d3e598a0785!8m2!3d49.4002778!4d11.1377778!16s%2Fg%2F1th22s_2!19sChIJnYTQ6IdZn0cRhQeKWT59Ou4?authuser=0&hl=de&rclk=1,2026-05-02T14:02:17Z,active,success,None
0x479f5987e8d0849d:0xa6fc87743dbe441a,ARVENA PARK - Das Hotel am Franken-Center GmbH,90473,"Görlitzer Str. 51, 90473 Nürnberg",4.3,1600,Sonstiges,49.4002189,11.1376724,37,Langwasser Südwest,true,1,1,1,0.06,4.298,Eine Bewertung aufgrund einer Beschwerde wegen Diffamierung entfernt.,https://www.google.com/maps/place/ARVENA+PARK+-+Das+Hotel+am+Franken-Center+GmbH/data=!4m10!3m9!1s0x479f5987e8d0849d:0xa6fc87743dbe441a!5m2!4m1!1i2!8m2!3d49.4002189!4d11.1376724!16s%2Fg%2F1tpc6zdr!19sChIJnYTQ6IdZn0cRGkS-PXSH_KY?authuser=0&hl=de&rclk=1,2026-05-02T21:46:32Z,active,success,None
0x479f598841489aa3:0x26524445b81963dc,Adria Feinkost & Imbiss,90473,"Oppelner Str. 223, 90473 Nürnberg",4,40,Imbiss,49.4011185,11.1353802,37,Langwasser Südwest,false,None,None,None,None,None,None,https://www.google.com/maps/place/Adria+Feinkost+%26+Imbiss/data=!4m7!3m6!1s0x479f598841489aa3:0x26524445b81963dc!8m2!3d49.4011185!4d11.1353802!16s%2Fg%2F11f4zm2y0m!19sChIJo5pIQYhZn0cR3GMZuEVEUiY?authuser=0&hl=de&rclk=1,2026-05-02T14:18:54Z,permanently_closed,success,None
0x479f59885af89705:0x30ce5de401d29509,Aladin Kebaphaus,90473,"Glogauer Str. 50, 90473 Nürnberg",3.9,356,Döner / Kebab,49.4015725,11.1355206,37,Langwasser Südwest,false,None,None,None,None,None,None,https://www.google.com/maps/place/Aladin+Kebaphaus/data=!4m7!3m6!1s0x479f59885af89705:0x30ce5de401d29509!8m2!3d49.4015725!4d11.1355206!16s%2Fg%2F1td6x38j!19sChIJBZf4WohZn0cRCZXSAeRdzjA?authuser=0&hl=de&rclk=1,2026-05-02T14:10:05Z,active,success,None
0x479f59e5cfe8f9c3:0x32eb984eee2ffb89,Asia Wok - Langwasser,90473,"Glogauer Str. 60, 90473 Nürnberg",4.2,288,Restaurant,49.4012054,11.1380029,37,Langwasser Südwest,false,None,None,None,None,None,None,https://www.google.com/maps/place/Asia+Wok+-+Langwasser/data=!4m7!3m6!1s0x479f59e5cfe8f9c3:0x32eb984eee2ffb89!8m2!3d49.4012054!4d11.1380029!16s%2Fg%2F11j8k276bb!19sChIJw_noz-VZn0cRifsv7k6Y6zI?authuser=0&hl=de&rclk=1,2026-05-02T13:46:31Z,active,success,None
0x479f598923a705a5:0x2913a93b37cf6f3f,Bao Street,90473,"Glogauer Str. 30-38, 90473 Nürnberg",4.6,481,Restaurant,49.4030309,11.1354211,37,Langwasser Südwest,true,101,150,125.5,20.69,3.855,101 bis 150 Bewertungen aufgrund von Beschwerden wegen Diffamierung entfernt.,https://www.google.com/maps/place/Bao+Street/data=!4m7!3m6!1s0x479f598923a705a5:0x2913a93b37cf6f3f!8m2!3d49.4030309!4d11.1354211!16s%2Fg%2F11c59nsg4h!19sChIJpQWnI4lZn0cRP2_PNzupEyk?authuser=0&hl=de&rclk=1,2026-05-02T13:59:36Z,active,success,None
0x479f59007d52ca5d:0x3ae2b5857490de71,Berris,90473,"Glogauer Str. 30-38, 90473 Nürnberg",4.3,21,Restaurant,49.4035586,11.1343571,37,Langwasser Südwest,false,None,None,None,None,None,None,https://www.google.com/maps/place/Berris/data=!4m7!3m6!1s0x479f59007d52ca5d:0x3ae2b5857490de71!8m2!3d49.4035586!4d11.1343571!16s%2Fg%2F11xdfs3kw4!19sChIJXcpSfQBZn0cRcd6QdIW14jo?authuser=0&hl=de&rclk=1,2026-05-02T14:17:32Z,active,success,None
0x479f598923a705a5:0x47c650c672ea9027,Bok & Cocos,90473,"Glogauer Str. 30-38, 90473 Nürnberg",4.2,358,Restaurant,49.4036121,11.1345025,37,Langwasser Südwest,false,None,None,None,None,None,None,https://www.google.com/maps/place/Bok+%26+Cocos/data=!4m7!3m6!1s0x479f598923a705a5:0x47c650c672ea9027!8m2!3d49.4036121!4d11.1345025!16s%2Fg%2F11ckqzw_t9!19sChIJpQWnI4lZn0cRJ5DqcsZQxkc?authuser=0&hl=de&rclk=1,2026-05-02T14:02:30Z,active,success,None
0x479f5b7dcd1122ff:0x4a0abea39ea1bb80,Brezen Kolb,90473,"Julius-Leber-Straße, 90473 Nürnberg",4.5,10,Bäckerei,49.3982581,11.1412384,37,Langwasser Südwest,false,None,None,None,None,None,None,https://www.google.com/maps/place/Brezen+Kolb/data=!4m7!3m6!1s0x479f5b7dcd1122ff:0x4a0abea39ea1bb80!8m2!3d49.3982581!4d11.1412384!16s%2Fg%2F11sm7q2f4m!19sChIJ_yIRzX1bn0cRgLuhnqO-Cko?authuser=0&hl=de&rclk=1,2026-05-02T14:19:03Z,active,success,None
0x479f596fbce7fc29:0x70ce96e28f204f11,Brezen liebe mit Brezen vom Kolb,90473,"Reichthaler Str., 90473 Nürnberg",5,13,Bäckerei,49.4024975,11.1348937,37,Langwasser Südwest,false,None,None,None,None,None,None,https://www.google.com/maps/place/Brezen+liebe+mit+Brezen+vom+Kolb/data=!4m7!3m6!1s0x479f596fbce7fc29:0x70ce96e28f204f11!8m2!3d49.4024975!4d11.1348937!16s%2Fg%2F11x6fhjp37!19sChIJKfznvG9Zn0cREU8gj-KWznA?authuser=0&hl=de&rclk=1,2026-05-02T14:18:37Z,active,success,None
0x479f597d21130263:0xba3979cbc0e1eff2,Bäckerei Drexler,90473,"Oppelner Str. 223, 90473 Nürnberg",4.6,71,Bäckerei,49.4015814,11.1350744,37,Langwasser Südwest,true,21,50,35.5,33.33,3.4,21 bis 50 Bewertungen aufgrund von Beschwerden wegen Diffamierung entfernt.,https://www.google.com/maps/place/B%C3%A4ckerei+Drexler/data=!4m7!3m6!1s0x479f597d21130263:0xba3979cbc0e1eff2!8m2!3d49.4015814!4d11.1350744!16s%2Fg%2F11j15mt1_t!19sChIJYwITIX1Zn0cR8u_hwMt5Obo?authuser=0&hl=de&rclk=1,2026-05-02T13:43:26Z,active,success,None
0x479f598923a705a5:0x7692c892f7fbce5f,Bäckerei Stefansbäck,90473,"Glogauer Str. 30 -38, 90473 Nürnberg",None,None,Bäckerei,49.4035506,11.1343418,37,Langwasser Südwest,false,None,None,None,None,None,None,https://www.google.com/maps/place/B%C3%A4ckerei+Stefansb%C3%A4ck/data=!4m7!3m6!1s0x479f598923a705a5:0x7692c892f7fbce5f!8m2!3d49.4035506!4d11.1343418!16s%2Fg%2F1tr16kn5!19sChIJpQWnI4lZn0cRX87795LIknY?authuser=0&hl=de&rclk=1,2026-05-02T21:46:47Z,permanently_closed,success,None
0x479f5957ca4644e3:0xee821e2361e12a79,Dai Poke Bowls Franken Center - 서울스푼,90473,"Glogauer Str. 30-38, 90473 Nürnberg",4.7,226,Asiatisch,49.4031288,11.13538,37,Langwasser Südwest,false,None,None,None,None,None,None,https://www.google.com/maps/place/Dai+Poke+Bowls+Franken+Center+-+%EC%84%9C%EC%9A%B8%EC%8A%A4%ED%91%BC/data=!4m7!3m6!1s0x479f5957ca4644e3:0xee821e2361e12a79!8m2!3d49.4031288!4d11.13538!16s%2Fg%2F11s0rcp4ly!19sChIJ40RGyldZn0cReSrhYSMegu4?authuser=0&hl=de&rclk=1,2026-05-02T14:17:27Z,active,success,None
0x479f592ed23933dd:0x8ca7c1b8ee97601c,Der Beck,90473,"Erdgeschoss, Franken-Center, Glogauer Str. 30-38, 90473 Nürnberg",2.8,15,Bäckerei,49.4042606,11.1325655,37,Langwasser Südwest,false,None,None,None,None,None,None,https://www.google.com/maps/place/Der+Beck/data=!4m7!3m6!1s0x479f592ed23933dd:0x8ca7c1b8ee97601c!8m2!3d49.4042606!4d11.1325655!16s%2Fg%2F11s7y_yhdb!19sChIJ3TM50i5Zn0cRHGCX7rjBp4w?authuser=0&hl=de&rclk=1,2026-05-02T14:13:52Z,active,success,None
0x479f59c7234b7ab7:0x3fdc87a901102af9,Der Bäcker Feihl,90473,"Oppelner Str. 223, 90473 Nürnberg",3.6,14,Bäckerei,49.4011185,11.1353802,37,Langwasser Südwest,false,None,None,None,None,None,None,https://www.google.com/maps/place/Der+B%C3%A4cker+Feihl/data=!4m7!3m6!1s0x479f59c7234b7ab7:0x3fdc87a901102af9!8m2!3d49.4011185!4d11.1353802!16s%2Fg%2F11h91cd_1_!19sChIJt3pLI8dZn0cR-SoQAamH3D8?authuser=0&hl=de&rclk=1,2026-05-02T14:12:40Z,active,success,None
0x479f59812f7aa713:0x97700585b20b52e5,Der Kalchreuther Bäcker M. Wiehgärtner GmbH,90473,"Imbuschstraße 61, 90473 Nürnberg",4.1,40,Bäckerei,49.4012234,11.145281,36,Langwasser Südost,false,None,None,None,None,None,None,https://www.google.com/maps/place/Der+Kalchreuther+B%C3%A4cker+M.+Wiehg%C3%A4rtner+GmbH/data=!4m7!3m6!1s0x479f59812f7aa713:0x97700585b20b52e5!8m2!3d49.4012234!4d11.145281!16s%2Fg%2F1tk62331!19sChIJE6d6L4FZn0cR5VILsoUFcJc?authuser=0&hl=de&rclk=1,2026-05-02T14:14:27Z,active,success,None
0x479f59c08acd5775:0x1c308ab9550201fb,Dunkin´ Donuts Nürnberg Franken Center,90473,"Glogauer Str. 30-38, 90473 Nürnberg",3.7,348,Café / Konditorei,49.4031653,11.1352651,37,Langwasser Südwest,false,None,None,None,None,None,None,https://www.google.com/maps/place/Dunkin%C2%B4+Donuts+N%C3%BCrnberg+Franken+Center/data=!4m7!3m6!1s0x479f59c08acd5775:0x1c308ab9550201fb!8m2!3d49.4031653!4d11.1352651!16s%2Fg%2F11h_7kxgbx!19sChIJdVfNisBZn0cR-wECVbmKMBw?authuser=0&hl=de&rclk=1,2026-05-02T14:18:48Z,active,success,None
0x479f59835ae34dc1:0x372a9c2981d6f143,EAT HAPPY,90473,"Glogauer Str. 30-38, 90473 Nürnberg",3,2,Sushi,49.402739,11.135662,37,Langwasser Südwest,false,None,None,None,None,None,None,https://www.google.com/maps/place/EAT+HAPPY/data=!4m7!3m6!1s0x479f59835ae34dc1:0x372a9c2981d6f143!8m2!3d49.402739!4d11.135662!16s%2Fg%2F11tx6v_cfk!19sChIJwU3jWoNZn0cRQ_HWgSmcKjc?authuser=0&hl=de&rclk=1,2026-05-02T14:18:16Z,active,success,None
0x479f59603b4c3a57:0x5e8504a0650b74fd,Gaststätte VfL Nürnberg,90473,"Salzbrunner Str. 38, 90473 Nürnberg",4.3,170,Asiatisch,49.4083281,11.1408882,36,Langwasser Südost,false,None,None,None,None,None,None,https://www.google.com/maps/place/Gastst%C3%A4tte+VfL+N%C3%BCrnberg/data=!4m7!3m6!1s0x479f59603b4c3a57:0x5e8504a0650b74fd!8m2!3d49.4083281!4d11.1408882!16s%2Fg%2F11f9y26z0v!19sChIJVzpMO2BZn0cR_XQLZaAEhV4?authuser=0&hl=de&rclk=1,2026-05-02T14:01:52Z,active,success,None
0x479f59893bff028d:0xca49625139974335,Gelati Eiscafé,90473,"Glogauer Str. 30-38, 90473 Nürnberg",4,338,Café / Konditorei,49.4035212,11.1346264,37,Langwasser Südwest,false,None,None,None,None,None,None,https://www.google.com/maps/place/Gelati+Eiscaf%C3%A9/data=!4m7!3m6!1s0x479f59893bff028d:0xca49625139974335!8m2!3d49.4035212!4d11.1346264!16s%2Fg%2F11dxbmc0rz!19sChIJjQL_O4lZn0cRNUOXOVFiSco?authuser=0&hl=de&rclk=1,2026-05-02T14:18:04Z,active,success,None
0x479f59886058cd95:0xf50c329bef34b16e,Gemeinschaftshaus Langwasser,90473,"Glogauer Str. 50, 90473 Nürnberg",4.5,499,Sonstiges,49.4020546,11.1360913,37,Langwasser Südwest,false,None,None,None,None,None,None,https://www.google.com/maps/place/Gemeinschaftshaus+Langwasser/data=!4m7!3m6!1s0x479f59886058cd95:0xf50c329bef34b16e!8m2!3d49.4020546!4d11.1360913!16s%2Fg%2F119vd6c28!19sChIJlc1YYIhZn0cRbrE075syDPU?authuser=0&hl=de&rclk=1,2026-05-02T14:17:36Z,active,success,None
0x479f598937f83839:0x4b8eaa710b5c3cf9,Günes Döner,90473,"Glogauer Str. 30 - 38, 90473 Nürnberg",4.2,568,Döner / Kebab,49.4041056,11.1337419,37,Langwasser Südwest,false,None,None,None,None,None,None,https://www.google.com/maps/place/G%C3%BCnes+D%C3%B6ner/data=!4m7!3m6!1s0x479f598937f83839:0x4b8eaa710b5c3cf9!8m2!3d49.4041056!4d11.1337419!16s%2Fg%2F11ddyk6zhh!19sChIJOTj4N4lZn0cR-TxcC3Gqjks?authuser=0&hl=de&rclk=1,2026-05-02T14:10:16Z,active,success,None
0x479f5b37f44272c7:0xe9b87ecf853b22f0,Hähnchenbraterei Glaser - jeden Freitag,90473,"Julius-Leber-Straße 1, 90473 Nürnberg",4.6,8,Imbiss,49.397976,11.141438,37,Langwasser Südwest,false,None,None,None,None,None,None,https://www.google.com/maps/place/H%C3%A4hnchenbraterei+Glaser+-+jeden+Freitag/data=!4m7!3m6!1s0x479f5b37f44272c7:0xe9b87ecf853b22f0!8m2!3d49.397976!4d11.141438!16s%2Fg%2F11gxxw8n94!19sChIJx3JC9Ddbn0cR8CI7hc9-uOk?authuser=0&hl=de&rclk=1,2026-05-02T14:17:43Z,active,success,None
0x479f570649dc4563:0x93a639de685f70f6,Indilecker,90473,"Oppelner Str. 223, 90473 Nürnberg",4.5,104,Asiatisch,49.4011189,11.1353869,37,Langwasser Südwest,false,None,None,None,None,None,None,https://www.google.com/maps/place/Indilecker/data=!4m7!3m6!1s0x479f570649dc4563:0x93a639de685f70f6!8m2!3d49.4011189!4d11.1353869!16s%2Fg%2F11y8_g5wzy!19sChIJY0XcSQZXn0cR9nBfaN45ppM?authuser=0&hl=de&rclk=1,2026-05-02T14:10:13Z,active,success,None
0x479f5a27a5c5222f:0xc5b51b29a37eed1,Jaroslav Sanda Bistro,90473,"Görlitzer Str., 90473 Nürnberg",4.5,40,Restaurant,49.3972986,11.1338394,37,Langwasser Südwest,false,None,None,None,None,None,None,https://www.google.com/maps/place/Jaroslav+Sanda+Bistro/data=!4m7!3m6!1s0x479f5a27a5c5222f:0xc5b51b29a37eed1!8m2!3d49.3972986!4d11.1338394!16s%2Fg%2F1td4yvn5!19sChIJLyLFpSdan0cR0e43mrJRWww?authuser=0&hl=de&rclk=1,2026-05-02T13:59:30Z,active,success,None
0x479f5a27a5cb9051:0x6830f802eaffeb2e,Jimmy's Bistro,90473,"Görlitzer Str. 22, 90473 Nürnberg",4.6,10,Restaurant,49.3971862,11.1339664,37,Langwasser Südwest,false,None,None,None,None,None,None,https://www.google.com/maps/place/Jimmy%27s+Bistro/data=!4m7!3m6!1s0x479f5a27a5cb9051:0x6830f802eaffeb2e!8m2!3d49.3971862!4d11.1339664!16s%2Fg%2F11hzxl1fmn!19sChIJUZDLpSdan0cRLuv_6gL4MGg?authuser=0&hl=de&rclk=1,2026-05-02T13:59:43Z,active,success,None
0x479f598923a705a5:0x6f43bb5f3de63985,Kalchreuther Bäcker,90473,"Glogauer Str. 30-38, 90473 Nürnberg",3.5,57,Bäckerei,49.403619,11.1340967,37,Langwasser Südwest,false,None,None,None,None,None,None,https://www.google.com/maps/place/Kalchreuther+B%C3%A4cker/data=!4m7!3m6!1s0x479f598923a705a5:0x6f43bb5f3de63985!8m2!3d49.403619!4d11.1340967!16s%2Fg%2F1tnqf_37!19sChIJpQWnI4lZn0cRhTnmPV-7Q28?authuser=0&hl=de&rclk=1,2026-05-02T14:15:54Z,active,success,None
0x479f598923a705a5:0xc9e464231dfe2046,Kamps Bäckerei mit Backstube,90473,"Franken-Center, Glogauer Str. 30-38, 90473 Nürnberg",3.6,280,Bäckerei,49.4036349,11.1345079,37,Langwasser Südwest,false,None,None,None,None,None,None,https://www.google.com/maps/place/Kamps+B%C3%A4ckerei+mit+Backstube/data=!4m7!3m6!1s0x479f598923a705a5:0xc9e464231dfe2046!8m2!3d49.4036349!4d11.1345079!16s%2Fg%2F1vhkjjx5!19sChIJpQWnI4lZn0cRRiD-HSNk5Mk?authuser=0&hl=de&rclk=1,2026-05-02T14:13:33Z,active,success,None
0x479f59884dfada07:0x9405c1ed84873aa6,Kaufland Nürnberg-Langwasser,90473,"Oppelner Str. 223, 90473 Nürnberg",4.1,1742,Lebensmittel,49.4011147,11.1352967,37,Langwasser Südwest,false,None,None,None,None,None,None,https://www.google.com/maps/place/Kaufland+N%C3%BCrnberg-Langwasser/data=!4m7!3m6!1s0x479f59884dfada07:0x9405c1ed84873aa6!8m2!3d49.4011147!4d11.1352967!16s%2Fg%2F1tcwq3sb!19sChIJB9r6TYhZn0cRpjqHhO3BBZQ?authuser=0&hl=de&rclk=1,2026-05-02T14:19:24Z,active,success,None
0x479f5bdc86bd29a9:0x46e4fc15cd1f847a,Kiosk am Zollhaus,90473,"Langwasser DE, Franz-Reichel-Ring 23, 90473 Nürnberg",4.8,21,Lebensmittel,49.3953551,11.1312294,37,Langwasser Südwest,false,None,None,None,None,None,None,https://www.google.com/maps/place/Kiosk+am+Zollhaus/data=!4m7!3m6!1s0x479f5bdc86bd29a9:0x46e4fc15cd1f847a!8m2!3d49.3953551!4d11.1312294!16s%2Fg%2F11yb9zrcd9!19sChIJqSm9htxbn0cReoQfzRX85EY?authuser=0&hl=de&rclk=1,2026-05-02T14:17:17Z,active,success,None
0x479f59140dc58da3:0x959c367b8e6ae7c5,Kolb's Laugenbrezen,90473,90473 Nürnberg,3,4,Bäckerei,49.4042586,11.132473,37,Langwasser Südwest,false,None,None,None,None,None,None,https://www.google.com/maps/place/Kolb%27s+Laugenbrezen/data=!4m7!3m6!1s0x479f59140dc58da3:0x959c367b8e6ae7c5!8m2!3d49.4042586!4d11.132473!16s%2Fg%2F11fp8zcvwk!19sChIJo43FDRRZn0cRxedqjns2nJU?authuser=0&hl=de&rclk=1,2026-05-02T14:19:08Z,active,success,None
0x479f598923a705a5:0xcfb2c5ac5953bad0,Kräuterland GmbH/Teeladen,90473,"Glogauer Str. 30, 90473 Nürnberg",4.8,36,Café / Konditorei,49.403873,11.1338082,37,Langwasser Südwest,false,None,None,None,None,None,None,https://www.google.com/maps/place/Kr%C3%A4uterland+GmbH%2FTeeladen/data=!4m7!3m6!1s0x479f598923a705a5:0xcfb2c5ac5953bad0!8m2!3d49.403873!4d11.1338082!16s%2Fg%2F1vzn4k88!19sChIJpQWnI4lZn0cR0LpTWazFss8?authuser=0&hl=de&rclk=1,2026-05-02T14:18:10Z,active,success,None
0x479f5ba3c8234d97:0x4b81882bcb7930d1,La Trattoria Don Teutsch,90473,"Bonhoefferstraße 12, 90473 Nürnberg",5,18,Restaurant,49.3964607,11.1390993,37,Langwasser Südwest,false,None,None,None,None,None,None,https://www.google.com/maps/place/La+Trattoria+Don+Teutsch/data=!4m7!3m6!1s0x479f5ba3c8234d97:0x4b81882bcb7930d1!8m2!3d49.3964607!4d11.1390993!16s%2Fg%2F11m2934s3p!19sChIJl00jyKNbn0cR0TB5yyuIgUs?authuser=0&hl=de&rclk=1,2026-05-02T14:05:23Z,temporarily_closed,success,None
0x479f598920c7bffd:0xa6b5a0b061853bc1,NORDSEE Nürnberg Franken-Center,90473,"Franken-Center, Glogauer Str. 30-38, 90473 Nürnberg",4,246,Restaurant,49.403738,11.1340538,37,Langwasser Südwest,false,None,None,None,None,None,None,https://www.google.com/maps/place/NORDSEE+N%C3%BCrnberg+Franken-Center/data=!4m7!3m6!1s0x479f598920c7bffd:0xa6b5a0b061853bc1!8m2!3d49.403738!4d11.1340538!16s%2Fg%2F1tdqggg1!19sChIJ_b_HIIlZn0cRwTuFYbCgtaY?authuser=0&hl=de&rclk=1,2026-05-02T14:07:37Z,active,success,None
0x479f59815ddc03d9:0x6cead7c1dd477e94,POMMES FREUNDE Nürnberg Franken Center,90473,"Glogauer Str. 30, 90473 Nürnberg",3.3,429,Burger,49.4036514,11.1344683,37,Langwasser Südwest,false,None,None,None,None,None,None,https://www.google.com/maps/place/POMMES+FREUNDE+N%C3%BCrnberg+Franken+Center/data=!4m7!3m6!1s0x479f59815ddc03d9:0x6cead7c1dd477e94!8m2!3d49.4036514!4d11.1344683!16s%2Fg%2F11j7vtn7f9!19sChIJ2QPcXYFZn0cRlH5H3cHX6mw?authuser=0&hl=de&rclk=1,2026-05-02T14:07:42Z,active,success,None
0x479f598877078fd7:0xb18ce0040a8cbc65,Pizza Pasta Garda langwasser,90473,"Oppelner Str. 196a, 90473 Nürnberg",4,143,Pizzeria,49.4027525,11.1325869,37,Langwasser Südwest,false,None,None,None,None,None,None,https://www.google.com/maps/place/Pizza+Pasta+Garda+langwasser/data=!4m7!3m6!1s0x479f598877078fd7:0xb18ce0040a8cbc65!8m2!3d49.4027525!4d11.1325869!16s%2Fg%2F1td5f352!19sChIJ148Hd4hZn0cRZbyMCgTgjLE?authuser=0&hl=de&rclk=1,2026-05-02T14:01:38Z,active,success,None
0x479f598923a705a5:0x8a0f2d00e96fed18,Pizza Rossa,90473,"Glogauer Str. 30 -38, 90473 Nürnberg",4.4,485,Pizzeria,49.4036014,11.1341979,37,Langwasser Südwest,false,None,None,None,None,None,None,https://www.google.com/maps/place/Pizza+Rossa/data=!4m7!3m6!1s0x479f598923a705a5:0x8a0f2d00e96fed18!8m2!3d49.4036014!4d11.1341979!16s%2Fg%2F1thlm1yn!19sChIJpQWnI4lZn0cRGO1v6QAtD4o?authuser=0&hl=de&rclk=1,2026-05-02T14:01:14Z,active,success,None
0x479f5a27b22403a5:0x828b62bba6f0b969,Pizza da rosa,90473,"Görlitzer Str. 20, 90473 Nürnberg",4.6,166,Pizzeria,49.3972987,11.1338485,37,Langwasser Südwest,true,21,50,35.5,17.62,3.966,21 bis 50 Bewertungen aufgrund von Beschwerden wegen Diffamierung entfernt.,https://www.google.com/maps/place/Pizza+da+rosa/data=!4m7!3m6!1s0x479f5a27b22403a5:0x828b62bba6f0b969!8m2!3d49.3972987!4d11.1338485!16s%2Fg%2F1tcwkkl4!19sChIJpQMksidan0cRabnwprtii4I?authuser=0&hl=de&rclk=1,2026-05-02T14:00:55Z,active,success,None
